GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
48453002109,140,48,453,12420,126,,,Census Tract 21.09,3830,1662,3715,1292,3830,3715
48453002110,140,48,453,12420,126,,,Census Tract 21.10,4222,1426,3168,1023,4222,3168
48453002207,140,48,453,12420,126,,,Census Tract 22.07,8379,2575,3542,1129,8379,3542
48455950300,140,48,455,99999,999,,,Census Tract 9503,1801,1147,1685,1012,1801,1685
48455950400,140,48,455,99999,999,,,Census Tract 9504,4192,2542,3528,2388,4192,3528
48455950500,140,48,455,99999,999,,,Census Tract 9505,2275,1101,2457,1140,2275,2457
48457950100,140,48,457,99999,999,,,Census Tract 9501,2985,1751,2927,1677,2985,2927
48467950100,140,48,467,99999,999,,,Census Tract 9501,4853,2050,4500,1852,4853,4500
48467950200,140,48,467,99999,999,,,Census Tract 9502,3376,1386,3412,1372,3376,3412
48467950800,140,48,467,99999,999,,,Census Tract 9508,5828,2389,5140,2170,5828,5140
48473680600,140,48,473,26420,288,,,Census Tract 6806,7907,3133,5446,2172,7907,5446
48475950300,140,48,475,99999,999,,,Census Tract 9503,2759,1244,2798,1315,2759,2798
48479001713,140,48,479,29700,999,,,Census Tract 17.13,12304,3681,4393,1356,12304,4393
48479001714,140,48,479,29700,999,,,Census Tract 17.14,3731,841,1282,299,3731,1282
48479001715,140,48,479,29700,999,,,Census Tract 17.15,6486,1807,4234,1188,6486,4234
48479001721,140,48,479,29700,999,,,Census Tract 17.21,2365,722,1751,501,2365,1751
48485011100,140,48,485,48660,999,,,Census Tract 111,1651,671,1711,701,1651,1711
48485011200,140,48,485,48660,999,,,Census Tract 112,2116,1018,2001,929,2116,2001
48485011900,140,48,485,48660,999,,,Census Tract 119,3789,2105,4149,2088,3789,4149
48491020108,140,48,491,12420,126,,,Census Tract 201.08,2925,1221,1455,560,2925,1455
48491020109,140,48,491,12420,126,,,Census Tract 201.09,3306,1114,2220,732,3306,2220
48491020201,140,48,491,12420,126,,,Census Tract 202.01,1749,703,941,333,1749,941
48491020804,140,48,491,12420,126,,,Census Tract 208.04,7711,2889,3731,1210,7711,3731
48491020805,140,48,491,12420,126,,,Census Tract 208.05,6534,2194,1688,601,6534,1688
48491021100,140,48,491,12420,126,,,Census Tract 211,2628,1052,2825,1082,2628,2825
48497150500,140,48,497,19100,206,,,Census Tract 1505,5950,2069,5032,1791,5950,5032
48497150601,140,48,497,19100,206,,,Census Tract 1506.01,7962,3281,7311,2815,7962,7311
48497150602,140,48,497,19100,206,,,Census Tract 1506.02,6459,2488,4120,1540,6459,4120
48005001001,140,48,005,31260,999,,,Census Tract 10.01,5377,1635,5183,1534,5377,5183
48005001002,140,48,005,31260,999,,,Census Tract 10.02,4289,1570,4133,1474,4289,4133
48005001100,140,48,005,31260,999,,,Census Tract 11,6079,2575,5565,2283,6079,5565
48005001200,140,48,005,31260,999,,,Census Tract 12,2989,2213,2632,1918,2989,2632
48019000400,140,48,019,41700,999,,,Census Tract 4,2147,1715,2328,1805,2147,2328
48027021303,140,48,027,28660,999,,,Census Tract 213.03,6153,2603,3608,1487,6153,3608
48027021400,140,48,027,28660,999,,,Census Tract 214,3834,1488,3285,1228,3834,3285
48027021500,140,48,027,28660,999,,,Census Tract 215,6538,2197,5078,1952,6538,5078
48027021601,140,48,027,28660,999,,,Census Tract 216.01,5080,1939,5678,1892,5080,5678
48029110900,140,48,029,41700,999,,,Census Tract 1109,549,240,750,337,549,750
48029111000,140,48,029,41700,999,,,Census Tract 1110,2125,1007,2549,1023,2125,2549
48029120100,140,48,029,41700,999,,,Census Tract 1201,7129,926,5508,942,7129,5508
48029120300,140,48,029,41700,999,,,Census Tract 1203,7031,3367,7319,3460,7031,7319
48029130200,140,48,029,41700,999,,,Census Tract 1302,1755,684,1895,718,1755,1895
48029150501,140,48,029,41700,999,,,Census Tract 1505.01,4372,1408,4543,1387,4372,4543
48029150502,140,48,029,41700,999,,,Census Tract 1505.02,3940,1244,4127,1216,3940,4127
48029150600,140,48,029,41700,999,,,Census Tract 1506,4371,1502,4668,1454,4371,4668
48029150700,140,48,029,41700,999,,,Census Tract 1507,6162,2190,6289,2149,6162,6289
48029171000,140,48,029,41700,999,,,Census Tract 1710,5472,1811,5859,1736,5472,5859
48029171100,140,48,029,41700,999,,,Census Tract 1711,3720,1254,3987,1228,3720,3987
48029171200,140,48,029,41700,999,,,Census Tract 1712,4384,1353,3807,1068,4384,3807
48029171301,140,48,029,41700,999,,,Census Tract 1713.01,2906,925,2918,890,2906,2918
48029181303,140,48,029,41700,999,,,Census Tract 1813.03,3565,1567,3689,1548,3565,3689
48029181402,140,48,029,41700,999,,,Census Tract 1814.02,1995,1281,2022,1156,1995,2022
48029181403,140,48,029,41700,999,,,Census Tract 1814.03,5635,3227,4730,2659,5635,4730
48029190200,140,48,029,41700,999,,,Census Tract 1902,4375,2388,4880,2529,4375,4880
48029190400,140,48,029,41700,999,,,Census Tract 1904,4021,1329,4093,1313,4021,4093
48029190501,140,48,029,41700,999,,,Census Tract 1905.01,2878,1155,3148,1213,2878,3148
48029190503,140,48,029,41700,999,,,Census Tract 1905.03,3459,1720,3905,1699,3459,3905
48031950100,140,48,031,99999,999,,,Census Tract 9501,4963,2709,3879,1926,4963,3879
48039660801,140,48,039,26420,288,,,Census Tract 6608.01,8422,2906,4973,1850,8422,4973
48039660802,140,48,039,26420,288,,,Census Tract 6608.02,7486,2444,4421,1555,7486,4421
48039660900,140,48,039,26420,288,,,Census Tract 6609,6806,2301,5780,1978,6806,5780
48041000900,140,48,041,17780,999,,,Census Tract 9,2369,1017,2770,1030,2369,2770
48041001000,140,48,041,17780,999,,,Census Tract 10,7867,3743,5653,2677,7867,5653
48041001100,140,48,041,17780,999,,,Census Tract 11,4542,2234,4881,2229,4542,4881
48041001301,140,48,041,17780,999,,,Census Tract 13.01,2547,1204,1808,901,2547,1808
48049951200,140,48,049,15220,999,,,Census Tract 9512,4296,1798,4201,1695,4296,4201
48049951300,140,48,049,15220,999,,,Census Tract 9513,3571,1305,3398,1116,3571,3398
48061010100,140,48,061,15180,154,,,Census Tract 101,8437,3781,6281,2827,8437,6281
48061010201,140,48,061,15180,154,,,Census Tract 102.01,1989,651,1971,604,1989,1971
48061010203,140,48,061,15180,154,,,Census Tract 102.03,7607,3297,6589,3146,7607,6589
48061013206,140,48,061,15180,154,,,Census Tract 132.06,3595,882,2917,676,3595,2917
48061013207,140,48,061,15180,154,,,Census Tract 132.07,4050,1347,3277,1243,4050,3277
48061013303,140,48,061,15180,154,,,Census Tract 133.03,3986,1126,3603,1044,3986,3603
48061013305,140,48,061,15180,154,,,Census Tract 133.05,5273,1390,5390,1282,5273,5390
48071710100,140,48,071,26420,288,,,Census Tract 7101,6502,2434,5242,1960,6502,5242
48071710200,140,48,071,26420,288,,,Census Tract 7102,15543,5478,7955,2977,15543,7955
48085031004,140,48,085,19100,206,,,Census Tract 310.04,5340,2096,3665,1466,5340,3665
48085031100,140,48,085,19100,206,,,Census Tract 311,9200,3555,7821,2993,9200,7821
48085031201,140,48,085,19100,206,,,Census Tract 312.01,4787,1763,2604,964,4787,2604
48085031202,140,48,085,19100,206,,,Census Tract 312.02,4010,1385,2177,755,4010,2177
48085031655,140,48,085,19100,206,,,Census Tract 316.55,4672,2199,4340,1963,4672,4340
48085031658,140,48,085,19100,206,,,Census Tract 316.58,3868,2779,1419,1042,3868,1419
48091310404,140,48,091,41700,999,,,Census Tract 3104.04,4311,1635,3010,1125,4311,3010
48091310501,140,48,091,41700,999,,,Census Tract 3105.01,3447,1249,2728,961,3447,2728
48091310502,140,48,091,41700,999,,,Census Tract 3105.02,4443,1733,3517,1334,4443,3517
48091310503,140,48,091,41700,999,,,Census Tract 3105.03,3555,1744,2814,1342,3555,2814
48099010501,140,48,099,28660,999,,,Census Tract 105.01,5245,1291,5856,1134,5245,5856
48099010502,140,48,099,28660,999,,,Census Tract 105.02,4296,985,4796,866,4296,4796
48099010504,140,48,099,28660,999,,,Census Tract 105.04,2671,695,2982,611,2671,2982
48113000900,140,48,113,19100,206,,,Census Tract 9,4743,2901,6780,2370,4743,6780
48113001001,140,48,113,19100,206,,,Census Tract 10.01,1602,1015,1619,899,1602,1619
48113001002,140,48,113,19100,206,,,Census Tract 10.02,2204,1068,2658,989,2204,2658
48113001101,140,48,113,19100,206,,,Census Tract 11.01,3358,2019,3830,1981,3358,3830
48113006401,140,48,113,19100,206,,,Census Tract 64.01,2570,669,2743,688,2570,2743
48113006402,140,48,113,19100,206,,,Census Tract 64.02,5328,1416,5688,1455,5328,5688
48113006501,140,48,113,19100,206,,,Census Tract 65.01,6248,1612,5735,1383,6248,5735
48113006502,140,48,113,19100,206,,,Census Tract 65.02,3752,960,3741,954,3752,3741
48113009103,140,48,113,19100,206,,,Census Tract 91.03,3543,1047,3044,871,3543,3044
48113009104,140,48,113,19100,206,,,Census Tract 91.04,3424,939,3301,932,3424,3301
48113009105,140,48,113,19100,206,,,Census Tract 91.05,4186,1088,3727,1026,4186,3727
48113009201,140,48,113,19100,206,,,Census Tract 92.01,6448,1865,5898,1857,6448,5898
48113012206,140,48,113,19100,206,,,Census Tract 122.06,4605,1849,4643,1661,4605,4643
48113012207,140,48,113,19100,206,,,Census Tract 122.07,7336,2710,6450,2503,7336,6450
48113012208,140,48,113,19100,206,,,Census Tract 122.08,2766,1087,3100,1020,2766,3100
48113012209,140,48,113,19100,206,,,Census Tract 122.09,2984,1258,2950,1148,2984,2950
48113013721,140,48,113,19100,206,,,Census Tract 137.21,5892,2383,6087,2321,5892,6087
48113013722,140,48,113,19100,206,,,Census Tract 137.22,3633,1955,3025,1542,3633,3025
48113013725,140,48,113,19100,206,,,Census Tract 137.25,3615,1909,3297,1904,3615,3297
48113014702,140,48,113,19100,206,,,Census Tract 147.02,3898,1249,3796,1215,3898,3796
48113014703,140,48,113,19100,206,,,Census Tract 147.03,1929,714,1972,631,1929,1972
48113014901,140,48,113,19100,206,,,Census Tract 149.01,1393,390,2151,638,1393,2151
48113014902,140,48,113,19100,206,,,Census Tract 149.02,2416,908,2911,1006,2416,2911
48113016617,140,48,113,19100,206,,,Census Tract 166.17,4413,1652,3663,1270,4413,3663
48113016618,140,48,113,19100,206,,,Census Tract 166.18,4518,1819,4046,1556,4518,4046
48113016619,140,48,113,19100,206,,,Census Tract 166.19,3434,1600,3078,1203,3434,3078
48113016620,140,48,113,19100,206,,,Census Tract 166.20,5412,2072,4796,1804,5412,4796
48113018124,140,48,113,19100,206,,,Census Tract 181.24,17151,5445,7554,2559,17151,7554
48113018126,140,48,113,19100,206,,,Census Tract 181.26,6536,2327,6163,2303,6536,6163
48113018127,140,48,113,19100,206,,,Census Tract 181.27,3179,992,2882,990,3179,2882
48113019041,140,48,113,19100,206,,,Census Tract 190.41,2910,1146,2456,1068,2910,2456
48113019042,140,48,113,19100,206,,,Census Tract 190.42,4527,1911,3660,1422,4527,3660
48113019043,140,48,113,19100,206,,,Census Tract 190.43,7728,2846,6249,2118,7728,6249
48113019100,140,48,113,19100,206,,,Census Tract 191,4865,1945,5125,2227,4865,5125
48121020103,140,48,121,19100,206,,,Census Tract 201.03,10076,3899,4457,1765,10076,4457
48121021517,140,48,121,19100,206,,,Census Tract 215.17,2557,1263,1508,644,2557,1508
48121021518,140,48,121,19100,206,,,Census Tract 215.18,3085,1027,1820,523,3085,1820
48121021519,140,48,121,19100,206,,,Census Tract 215.19,12177,4521,5387,1970,12177,5387
48121021737,140,48,121,19100,206,,,Census Tract 217.37,4287,2073,3194,1461,4287,3194
48121021738,140,48,121,19100,206,,,Census Tract 217.38,2388,1274,1780,898,2388,1780
48121021739,140,48,121,19100,206,,,Census Tract 217.39,3585,1703,3098,1617,3585,3098
48133950200,140,48,133,99999,999,,,Census Tract 9502,6116,3251,5946,3073,6116,5946
48133950300,140,48,133,99999,999,,,Census Tract 9503,5120,2707,4993,2636,5120,4993
48133950400,140,48,133,99999,999,,,Census Tract 9504,1932,1260,1789,1083,1932,1789
48133950500,140,48,133,99999,999,,,Census Tract 9505,2435,1434,2491,1280,2435,2491
48139060500,140,48,139,19100,206,,,Census Tract 605,3196,1166,2468,937,3196,2468
48139060600,140,48,139,19100,206,,,Census Tract 606,8268,3550,7894,2983,8268,7894
48139060701,140,48,139,19100,206,,,Census Tract 607.01,2047,675,1469,481,2047,1469
48139060702,140,48,139,19100,206,,,Census Tract 607.02,3747,1402,2689,1000,3747,2689
48141001501,140,48,141,21340,999,,,Census Tract 15.01,5203,2367,5001,2392,5203,5001
48141001502,140,48,141,21340,999,,,Census Tract 15.02,2779,1089,2848,1217,2779,2848
48141001600,140,48,141,21340,999,,,Census Tract 16,4515,2263,5249,2341,4515,5249
48141001700,140,48,141,21340,999,,,Census Tract 17,698,375,1797,400,698,1797
48141010203,140,48,141,21340,999,,,Census Tract 102.03,4732,905,3855,724,4732,3855
48141010207,140,48,141,21340,999,,,Census Tract 102.07,4803,1719,2266,756,4803,2266
48141010210,140,48,141,21340,999,,,Census Tract 102.10,5902,2132,3185,988,5902,3185
48141010600,140,48,141,21340,999,,,Census Tract 106,6146,1661,3825,1014,6146,3825
48157673001,140,48,157,26420,288,,,Census Tract 6730.01,8459,2957,3871,1331,8459,3871
48157673002,140,48,157,26420,288,,,Census Tract 6730.02,7617,2599,3491,1171,7617,3491
48157673003,140,48,157,26420,288,,,Census Tract 6730.03,12920,3839,5912,1728,12920,5912
48163950100,140,48,163,99999,999,,,Census Tract 9501,6200,2468,6016,2264,6200,6016
48163950200,140,48,163,99999,999,,,Census Tract 9502,6343,1899,5008,1853,6343,5008
48163950300,140,48,163,99999,999,,,Census Tract 9503,4674,1479,5228,1543,4674,5228
48167724300,140,48,167,26420,288,,,Census Tract 7243,3104,2034,4530,2258,3104,4530
48167724400,140,48,167,26420,288,,,Census Tract 7244,3312,2189,4320,2211,3312,4320
48167724500,140,48,167,26420,288,,,Census Tract 7245,849,755,1858,612,849,1858
48167724600,140,48,167,26420,288,,,Census Tract 7246,1793,793,2507,1169,1793,2507
48179950100,140,48,179,37420,999,,,Census Tract 9501,4538,1712,4886,1822,4538,4886
48179950300,140,48,179,37420,999,,,Census Tract 9503,4325,1912,4416,1914,4325,4416
48179950400,140,48,179,37420,999,,,Census Tract 9504,4877,2266,4789,2296,4877,4789
48183001500,140,48,183,30980,346,,,Census Tract 15,4934,1609,4801,1644,4934,4801
48183010100,140,48,183,30980,346,,,Census Tract 101,5997,2352,5203,1983,5997,5203
48183010200,140,48,183,30980,346,,,Census Tract 102,7841,3307,7126,3047,7841,7126
48183010301,140,48,183,30980,346,,,Census Tract 103.01,5023,1842,4132,1509,5023,4132
48189950300,140,48,189,38380,999,,,Census Tract 9503,6685,2771,6649,2693,6685,6649
48189950400,140,48,189,38380,999,,,Census Tract 9504,4792,1700,4393,1608,4792,4393
48189950500,140,48,189,38380,999,,,Census Tract 9505,3270,1303,3402,1337,3270,3402
48201210800,140,48,201,26420,288,,,Census Tract 2108,2753,1106,3186,1224,2753,3186
48201210900,140,48,201,26420,288,,,Census Tract 2109,1620,731,1829,760,1620,1829
48201211000,140,48,201,26420,288,,,Census Tract 2110,2039,893,2178,969,2039,2178
48201211100,140,48,201,26420,288,,,Census Tract 2111,6004,2356,6723,2463,6004,6723
48201231200,140,48,201,26420,288,,,Census Tract 2312,6698,2228,6370,1881,6698,6370
48201231300,140,48,201,26420,288,,,Census Tract 2313,4254,1628,3924,1292,4254,3924
48201231400,140,48,201,26420,288,,,Census Tract 2314,2379,958,2471,867,2379,2471
48201231500,140,48,201,26420,288,,,Census Tract 2315,2706,1075,2782,950,2706,2782
48201250500,140,48,201,26420,288,,,Census Tract 2505,5510,1962,3950,1371,5510,3950
48201250600,140,48,201,26420,288,,,Census Tract 2506,7606,3355,7513,3090,7606,7513
48201250701,140,48,201,26420,288,,,Census Tract 2507.01,5373,1870,4910,1580,5373,4910
48201311100,140,48,201,26420,288,,,Census Tract 3111,5886,2078,7147,2156,5886,7147
48201311200,140,48,201,26420,288,,,Census Tract 3112,4908,1769,4777,1507,4908,4777
48201311300,140,48,201,26420,288,,,Census Tract 3113,5242,1587,5269,1538,5242,5269
48201311400,140,48,201,26420,288,,,Census Tract 3114,1496,572,1884,592,1496,1884
48201323100,140,48,201,26420,288,,,Census Tract 3231,3333,1262,3476,1232,3333,3476
48201323200,140,48,201,26420,288,,,Census Tract 3232,5612,1764,5233,1837,5612,5233
48201323300,140,48,201,26420,288,,,Census Tract 3233,3510,1233,3421,1373,3510,3421
48201323400,140,48,201,26420,288,,,Census Tract 3234,7431,2276,6714,2288,7431,6714
48201340201,140,48,201,26420,288,,,Census Tract 3402.01,1653,864,1617,732,1653,1617
48201340202,140,48,201,26420,288,,,Census Tract 3402.02,4577,1401,4480,1187,4577,4480
48201340203,140,48,201,26420,288,,,Census Tract 3402.03,4035,1676,3949,1420,4035,3949
48201410800,140,48,201,26420,288,,,Census Tract 4108,3818,2575,4071,2713,3818,4071
48201410900,140,48,201,26420,288,,,Census Tract 4109,2684,1809,2824,1696,2684,2824
48201411000,140,48,201,26420,288,,,Census Tract 4110,4162,3345,3229,2366,4162,3229
48201411100,140,48,201,26420,288,,,Census Tract 4111,3450,1775,3309,1785,3450,3309
48201422702,140,48,201,26420,288,,,Census Tract 4227.02,3347,1116,3234,1122,3347,3234
48201422800,140,48,201,26420,288,,,Census Tract 4228,4916,1717,5404,1907,4916,5404
48201422900,140,48,201,26420,288,,,Census Tract 4229,5027,2040,5004,2017,5027,5004
48201433501,140,48,201,26420,288,,,Census Tract 4335.01,6161,2104,6135,2050,6161,6135
48201433502,140,48,201,26420,288,,,Census Tract 4335.02,7116,3115,7088,3037,7116,7088
48201433600,140,48,201,26420,288,,,Census Tract 4336,5281,2891,6199,3051,5281,6199
48201454501,140,48,201,26420,288,,,Census Tract 4545.01,8423,2927,6444,2012,8423,6444
48201454502,140,48,201,26420,288,,,Census Tract 4545.02,2553,776,1953,533,2553,1953
48201530300,140,48,201,26420,288,,,Census Tract 5303,2400,1231,2778,1298,2400,2778
48201530400,140,48,201,26420,288,,,Census Tract 5304,2602,1075,2777,1094,2602,2777
48201530500,140,48,201,26420,288,,,Census Tract 5305,4763,1848,5255,1775,4763,5255
48201530600,140,48,201,26420,288,,,Census Tract 5306,3612,1396,3399,1255,3612,3399
48201541003,140,48,201,26420,288,,,Census Tract 5410.03,12938,4209,2888,1081,12938,2888
48201541100,140,48,201,26420,288,,,Census Tract 5411,6536,2317,6785,2137,6536,6785
48201541201,140,48,201,26420,288,,,Census Tract 5412.01,8799,2979,7411,2308,8799,7411
48201552103,140,48,201,26420,288,,,Census Tract 5521.03,2954,1026,2631,859,2954,2631
48201552200,140,48,201,26420,288,,,Census Tract 5522,6511,2483,4390,1521,6511,4390
48201552301,140,48,201,26420,288,,,Census Tract 5523.01,3961,1613,3608,1407,3961,3608
48201552302,140,48,201,26420,288,,,Census Tract 5523.02,4962,2252,4520,1965,4962,4520
48211950300,140,48,211,99999,999,,,Census Tract 9503,3807,1629,3351,1548,3807,3351
48215020903,140,48,215,32580,999,,,Census Tract 209.03,4852,2044,4445,1735,4852,4445
48215020904,140,48,215,32580,999,,,Census Tract 209.04,4598,2043,4212,1735,4598,4212
48215021000,140,48,215,32580,999,,,Census Tract 210,6520,2404,6722,2394,6520,6722
48215021100,140,48,215,32580,999,,,Census Tract 211,3171,1352,3734,1420,3171,3734
48215023801,140,48,215,32580,999,,,Census Tract 238.01,8809,2387,5937,1461,8809,5937
48215023802,140,48,215,32580,999,,,Census Tract 238.02,8295,2784,5592,1704,8295,5592
48215023902,140,48,215,32580,999,,,Census Tract 239.02,10860,3674,6845,2221,10860,6845
48215023903,140,48,215,32580,999,,,Census Tract 239.03,4594,1709,3206,1137,4594,3206
48221160100,140,48,221,24180,206,,,Census Tract 1601,4361,2281,4207,1960,4361,4207
48221160204,140,48,221,24180,206,,,Census Tract 1602.04,2970,1425,2394,1086,2970,2394
48221160205,140,48,221,24180,206,,,Census Tract 1602.05,6658,3593,5381,2824,6658,5381
48241950300,140,48,241,99999,999,,,Census Tract 9503,3375,1486,3421,1554,3375,3421
48241950400,140,48,241,99999,999,,,Census Tract 9504,5111,2093,5219,2177,5111,5219
48241950500,140,48,241,99999,999,,,Census Tract 9505,4697,2169,4599,2077,4697,4599
